exercise_id,exercise_unique_name,alternative_type,alternative_exercise_id,alternative_exercise_unique_name
5fa96d8efbc7f9000848ffe1,BARBELL FRONT SQUAT,SCALE_DOWN,5fbbaabf0dd22200086aecf3,DUMBBELL GOBLET SQUAT
5fa96da4fbc7f90008490008,BARBELL SPLIT STANCE OVERHEAD PRESS,SCALE_UP,5fa2b2ac5ed0de000845aa70,BARBELL PUSH PRESS
5fa96e0ffbc7f9000849009f,DUMBBELL BENCH PULLOVER,SCALE_DOWN,5fa2b2df5ed0de000845aaee,MACHINE CHEST FLYES
5fa96ee7fbc7f900084901f1,BARBELL STANDING TRICEP EXTENSION,SCALE_DOWN,5fbbaaed0dd22200086aedcb,TRICEP EXTENSION
5fa96ee7fbc7f900084901f1,BARBELL STANDING TRICEP EXTENSION,SCALE_UP,5fbbaadf0dd22200086aed91,
5fbbaa770dd22200086aebaf,DUMBBELL SINGLE ARM CROSSBODY CURL,SCALE_DOWN,5fbbaa930dd22200086aec2c,DUMBBELL SINGLE ARM BICEP CURLS
5fbbaa770dd22200086aebaf,DUMBBELL SINGLE ARM CROSSBODY CURL,SCALE_DOWN,5fcf68dfeb092800089e43b0,
5fbbaa770dd22200086aebaf,DUMBBELL SINGLE ARM CROSSBODY CURL,SCALE_UP,5fbbaa7d0dd22200086aebcc,BARBELL CLOSE GRIP BICEPS CURL
5fbbaa7d0dd22200086aebcc,BARBELL CLOSE GRIP BICEPS CURL,SAME_LEVEL,5fa2b2a25ed0de000845aa52,CABLE MACHINE BICEPT CURL
5fbbaa860dd22200086aebf8,BENCH BARBELL GLUTE BRIDGE,SCALE_DOWN,5fa2b2ca5ed0de000845aab9,GLUTE BRIDGES
5fbbaa910dd22200086aec26,DUMBBELLS ALTERNATING FRONT RAISES,SCALE_DOWN,5fbbaa7a0dd22200086aebbe,
5fbbaa930dd22200086aec2c,DUMBBELL SINGLE ARM BICEP CURLS,SAME_LEVEL,5fa2b2a25ed0de000845aa52,CABLE MACHINE BICEPT CURL
5fbbaa930dd22200086aec2c,DUMBBELL SINGLE ARM BICEP CURLS,SCALE_DOWN,5fa2b2a75ed0de000845aa5f,MACHINE BICEP CURL
5fbbaa930dd22200086aec2c,DUMBBELL SINGLE ARM BICEP CURLS,SCALE_UP,5fa2b2a15ed0de000845aa4c,BARBELL BICEPS CURLS
5fbbaa950dd22200086aec36,BENCH SEATED DUMBBELLS ALTERNATING BICEPS CURL,SCALE_UP,5fa2b2a25ed0de000845aa52,CABLE MACHINE BICEPT CURL
5fbbaa9b0dd22200086aec58,BARBELL REVERSE LUNGE,SCALE_DOWN,5fa2b2b35ed0de000845aa81,BODYWEIGHT REVERSE LUNGES
5fbbaa9b0dd22200086aec58,BARBELL REVERSE LUNGE,SCALE_UP,5fbbaa9e0dd22200086aec69,
5fbbaaa40dd22200086aec83,DUMBBELL SINGLE ARM ZOTTMAN CURLS,SAME_LEVEL,5fbbaaa60dd22200086aec8a,DUMBBELLS DOUBLE ARM REVERSE CURLS
5fbbaaa40dd22200086aec83,DUMBBELL SINGLE ARM ZOTTMAN CURLS,SCALE_UP,5fa2b2b05ed0de000845aa79,BARBELL REVERSE CURLS
5fbbaaa60dd22200086aec89,BEAST LOAD AND UNLOAD,SAME_LEVEL,5fa96baffbc7f9000848febb,BIRD DOG
5fbbaaa60dd22200086aec89,BEAST LOAD AND UNLOAD,SCALE_DOWN,5fa2b2ae5ed0de000845aa76,
5fbbaaa60dd22200086aec8a,DUMBBELLS DOUBLE ARM REVERSE CURLS,SAME_LEVEL,5fa2b2a55ed0de000845aa59,STANDING REVERSE GRIP BICEP CURLS
5fbbaaa60dd22200086aec8a,DUMBBELLS DOUBLE ARM REVERSE CURLS,SCALE_UP,5fa2b2b05ed0de000845aa79,BARBELL REVERSE CURLS
5fbbaaab0dd22200086aec9e,ALTERNATING LEG RAISES,SCALE_UP,5fa2b2bd5ed0de000845aa97,RUSSIAN TWISTS
5fbbaaab0dd22200086aeca0,REVERSE CRUNCH,SCALE_DOWN,5fe1cf24c1dab40008a2643e,KNEE TUCK HOLLOW HOLD
5fbbaaac0dd22200086aeca1,STRAIGHT BAR PRONATED GRIP CABLE FRONT RAISES,SCALE_DOWN,5fbbaa7a0dd22200086aebbe,
5fbbaaac0dd22200086aeca1,STRAIGHT BAR PRONATED GRIP CABLE FRONT RAISES,SCALE_UP,5fbbaa910dd22200086aec26,DUMBBELLS ALTERNATING FRONT RAISES
5fbbaaae0dd22200086aeca9,STANDING SINGLE ARM SIDE LATERAL RAISES,SCALE_UP,5fe1cefbc1dab40008a2643c,
5fbbaab60dd22200086aeccf,DUMBBELLS DOUBLE ARM OVERHEAD PRESSES,SCALE_DOWN,5fa2b2e15ed0de000845aaf6,MACHINE SHOULDER PRESS
5fbbaab70dd22200086aecd1,DUMBBELLS DOUBLE ARM BENCH PRESS,SAME_LEVEL,5fa2b2a85ed0de000845aa63,BARBELL BENCH PRESS
5fbbaab70dd22200086aecd1,DUMBBELLS DOUBLE ARM BENCH PRESS,SCALE_DOWN,5fa2b2e05ed0de000845aaf0,MACHINE CHEST PRESS
5fbbaab70dd22200086aecd1,DUMBBELLS DOUBLE ARM BENCH PRESS,SCALE_UP,5fa2b2a85ed0de000845aa63,BARBELL BENCH PRESS
5fbbaab80dd22200086aecd4,DUMBBELLS DOUBLE ARM BENT OVER ROWS,SCALE_DOWN,5fbbaae80dd22200086aedb7,SEATED BACK ROWS
5fbbaab80dd22200086aecd4,DUMBBELLS DOUBLE ARM BENT OVER ROWS,SCALE_UP,5fa2b2a85ed0de000845aa66,BARBELL BENT OVER ROWS
5fbbaab80dd22200086aecd6,SIDE PLANK REACHTHROUGH,SCALE_DOWN,5fa2b2bf5ed0de000845aa9b,SIDE PLANK HOLD
5fbbaab80dd22200086aecd6,SIDE PLANK REACHTHROUGH,SCALE_UP,5fa2b2c25ed0de000845aaa3,STAR SIDE PLANK HOLD
5fbbaabb0dd22200086aece3,SIDE PLANK KNEES DOWN,SAME_LEVEL,5fe1cf1f5d5d0e0008ea52e2,PLANK
5fbbaabb0dd22200086aece3,SIDE PLANK KNEES DOWN,SCALE_DOWN,5fe1cf1f5d5d0e0008ea52e2,PLANK
5fbbaabb0dd22200086aece3,SIDE PLANK KNEES DOWN,SCALE_UP,5fa2b2bf5ed0de000845aa9b,SIDE PLANK HOLD
5fbbaabc0dd22200086aece9,DUMBBELL GOBLET CURTSY LUNGE,SAME_LEVEL,5fbbaabd0dd22200086aeced,DUMBBELL GOBLET LATERAL LUNGE
5fbbaabc0dd22200086aece9,DUMBBELL GOBLET CURTSY LUNGE,SCALE_DOWN,5fa2b2b35ed0de000845aa81,BODYWEIGHT REVERSE LUNGES
5fbbaabc0dd22200086aece9,DUMBBELL GOBLET CURTSY LUNGE,SCALE_UP,5fe435768d8324000831e63f,SKATER LUNGES
5fbbaabd0dd22200086aeced,DUMBBELL GOBLET LATERAL LUNGE,SAME_LEVEL,5fbbaabc0dd22200086aece9,DUMBBELL GOBLET CURTSY LUNGE
5fbbaabd0dd22200086aeced,DUMBBELL GOBLET LATERAL LUNGE,SCALE_DOWN,5fa2b2b25ed0de000845aa80,BODYWEIGHT LATERAL LUNGE
5fbbaabd0dd22200086aeced,DUMBBELL GOBLET LATERAL LUNGE,SCALE_UP,5fe435768d8324000831e63f,SKATER LUNGES
5fbbaabf0dd22200086aecf3,DUMBBELL GOBLET SQUAT,SCALE_DOWN,5fa2b2b35ed0de000845aa82,BODYWEIGHT SQUAT
5fbbaabf0dd22200086aecf3,DUMBBELL GOBLET SQUAT,SCALE_UP,5fa96d72fbc7f9000848ffa9,BARBELL BACK SQUAT
5fbbaac50dd22200086aed0e,DUMBBELLS DOUBLE ARM SHRUGS,SCALE_UP,5fbbaaa00dd22200086aec72,
5fbbaaca0dd22200086aed25,SINGLE ARM DUMBBELL SKULLCRUSHER,SCALE_UP,5fbbaadf0dd22200086aed91,
5fbbaacb0dd22200086aed29,DUMBBELL SINGLE ARM TRICEPS EXTENSION,SAME_LEVEL,5fa2b2c65ed0de000845aab0,DUMBBELL SINGLE ARM TRICEPS KICKBACK
5fbbaacb0dd22200086aed29,DUMBBELL SINGLE ARM TRICEPS EXTENSION,SCALE_UP,5fa96ee7fbc7f900084901f1,BARBELL STANDING TRICEP EXTENSION
5fbbaacc0dd22200086aed31,DUMBBELLS SEATED OVERHEAD PRESSES,SCALE_UP,5fbbaacb0dd22200086aed2b,
5fbbaad10dd22200086aed4a,DUMBBELL INCLINE BENCH PRESS,SCALE_DOWN,5fa2b2f15ed0de000845ab1a,SMITH MACHINE BENCH PRESS
5fbbaae00dd22200086aed93,LUNGE WITH STEP UPS,SCALE_DOWN,5fa2b2b35ed0de000845aa82,BODYWEIGHT SQUAT
5fbbaae10dd22200086aed99,BENCH TRICEPS DIPS,SAME_LEVEL,5fbbaafe0dd22200086aee0c,KNEE PUSHUPS
5fbbaae10dd22200086aed99,BENCH TRICEPS DIPS,SCALE_UP,5fa2b2e55ed0de000845ab01,CLOSE GRIP PUSH UPS
5fbbaae30dd22200086aeda1,CABLE TRICEP EXTENSION,SCALE_DOWN,5fbbaaed0dd22200086aedcb,TRICEP EXTENSION
5fbbaae30dd22200086aeda1,CABLE TRICEP EXTENSION,SCALE_UP,5fa96ee7fbc7f900084901f1,BARBELL STANDING TRICEP EXTENSION
5fbbaae30dd22200086aeda1,CABLE TRICEP EXTENSION,SCALE_UP,5fbbaacb0dd22200086aed29,DUMBBELL SINGLE ARM TRICEPS EXTENSION
5fbbaae70dd22200086aedb1,DUMBBELLS DOUBLE ARM TRICEPS KICK BACKS,SAME_LEVEL,5fa2b2dd5ed0de000845aae6,STANDING TRICEP PUSHDOWNS
5fbbaae70dd22200086aedb1,DUMBBELLS DOUBLE ARM TRICEPS KICK BACKS,SCALE_UP,5fbbaadf0dd22200086aed91,
5fbbaae80dd22200086aedb7,SEATED BACK ROWS,SAME_LEVEL,5fa2b2de5ed0de000845aaea,LAT PULL DOWN
5fbbaae80dd22200086aedb7,SEATED BACK ROWS,SCALE_UP,5fa2b2a85ed0de000845aa66,BARBELL BENT OVER ROWS
5fbbaae80dd22200086aedb7,SEATED BACK ROWS,SCALE_UP,5fa96ab3fbc7f9000848fd73,DUMBBELL SINGLE ARM BENT OVER ROW
5fbbaaea0dd22200086aedbd,DUMBBELLS ALTERNATING OVERHEAD PRESS,SCALE_DOWN,5fbbaacc0dd22200086aed31,DUMBBELLS SEATED OVERHEAD PRESSES
5fbbaaea0dd22200086aedbd,DUMBBELLS ALTERNATING OVERHEAD PRESS,SCALE_UP,5fa2b2ac5ed0de000845aa70,BARBELL PUSH PRESS
5fbbaaed0dd22200086aedcb,TRICEP EXTENSION,SAME_LEVEL,5fa2b2dd5ed0de000845aae6,STANDING TRICEP PUSHDOWNS
5fbbaaed0dd22200086aedcb,TRICEP EXTENSION,SCALE_DOWN,5fbbaae70dd22200086aedb1,DUMBBELLS DOUBLE ARM TRICEPS KICK BACKS
5fbbaaed0dd22200086aedcb,TRICEP EXTENSION,SCALE_UP,5fa96ee7fbc7f900084901f1,BARBELL STANDING TRICEP EXTENSION
5fbbaaed0dd22200086aedcb,TRICEP EXTENSION,SCALE_UP,5fbbaacb0dd22200086aed29,DUMBBELL SINGLE ARM TRICEPS EXTENSION
5fbbaaef0dd22200086aedd5,DUMBBELLS SEATED ALTERNATING OVERHEAD PRESS,SCALE_DOWN,5fbbaacc0dd22200086aed31,DUMBBELLS SEATED OVERHEAD PRESSES
5fbbaafb0dd22200086aee03,SINGLE LEG V SIT UPS,SAME_LEVEL,5fa2b2fc5ed0de000845ab39,BICYCLE CRUNCHES
5fbbaafb0dd22200086aee03,SINGLE LEG V SIT UPS,SCALE_DOWN,5fbbaaab0dd22200086aec9e,ALTERNATING LEG RAISES
5fbbaafb0dd22200086aee03,SINGLE LEG V SIT UPS,SCALE_UP,5fa2b3135ed0de000845ab6a,V SITUPS
5fbbaafc0dd22200086aee06,OVERHEAD BUTTERFLY SIT UPS,SAME_LEVEL,5fa2b2bd5ed0de000845aa97,RUSSIAN TWISTS
5fbbaafc0dd22200086aee06,OVERHEAD BUTTERFLY SIT UPS,SCALE_UP,5fa2b3135ed0de000845ab6a,V SITUPS
5fbbaafe0dd22200086aee0c,KNEE PUSHUPS,SAME_LEVEL,5fa2b2e05ed0de000845aaf0,MACHINE CHEST PRESS
5fbbaafe0dd22200086aee0c,KNEE PUSHUPS,SCALE_UP,5fa2b2e75ed0de000845ab05,PUSH UPS
5fbbaaff0dd22200086aee0f,ARMS ONLY RENEGADE ROWS,SCALE_DOWN,5fa2b3095ed0de000845ab51,HIGH PLANK
5fbbaaff0dd22200086aee0f,ARMS ONLY RENEGADE ROWS,SCALE_UP,5fe1cefd053901000829e2a8,DUMBBELL SINGLE ARM RENEGADE ROW
5fbbab0c0dd22200086aee32,PLANK WALKOUT,SAME_LEVEL,5fc74a667fdbe600083487f5,HIGH PLANK TO SUPERMAN
5fbbab0c0dd22200086aee32,PLANK WALKOUT,SCALE_DOWN,5fa2b3095ed0de000845ab51,HIGH PLANK
5fbbab0d0dd22200086aee35,WEIGHTED SIT UPS,SCALE_DOWN,5fbbaafc0dd22200086aee06,OVERHEAD BUTTERFLY SIT UPS
5fbbab0d0dd22200086aee37,DUMBBELL SITUPS,SAME_LEVEL,5fa2b2b95ed0de000845aa8a,ALTERNATING LEG RAISE WITH CRUNCH
5fbbab0d0dd22200086aee37,DUMBBELL SITUPS,SCALE_UP,5fa2b3135ed0de000845ab6a,V SITUPS
5fc74a667fdbe600083487f5,HIGH PLANK TO SUPERMAN,SAME_LEVEL,5fbbaab80dd22200086aecd6,SIDE PLANK REACHTHROUGH
5fc74a667fdbe600083487f5,HIGH PLANK TO SUPERMAN,SCALE_UP,5fa2b2c25ed0de000845aaa3,STAR SIDE PLANK HOLD
5fcf68df3556430008d347ea,BENCH SEATED DUMBBELLS BICEPS CURL,SAME_LEVEL,5fa2b2a15ed0de000845aa4c,BARBELL BICEPS CURLS
5fcf68df3556430008d347ea,BENCH SEATED DUMBBELLS BICEPS CURL,SCALE_UP,5fa2b2a25ed0de000845aa52,CABLE MACHINE BICEPT CURL
5fcf68e07185df00085591bd,BENCH SEATED DUMBBELLS ALTERNATING HAMMER CURL,SCALE_UP,5fa2b2a55ed0de000845aa59,STANDING REVERSE GRIP BICEP CURLS
5fcf68e0785ab9000895cfa6,DIPS,SCALE_UP,5fa2b2e55ed0de000845ab01,CLOSE GRIP PUSH UPS
5fcf68e0e285f00008bc1dda,BENCH SEATED DUMBBELLS HAMMER CURL,SCALE_UP,5fa2b2a55ed0de000845aa59,STANDING REVERSE GRIP BICEP CURLS
5fcf70521d9ab90008cf69dd,LATERAL SQUAT WALK,SAME_LEVEL,5fa2b2b15ed0de000845aa7e,BODYWEIGHT CURTSY LUNGE
5fcf70521d9ab90008cf69dd,LATERAL SQUAT WALK,SCALE_DOWN,5fa2b2b35ed0de000845aa82,BODYWEIGHT SQUAT
5fcf70521d9ab90008cf69dd,LATERAL SQUAT WALK,SCALE_UP,5fe435768d8324000831e63f,SKATER LUNGES
5fe1cefd053901000829e2a8,DUMBBELL SINGLE ARM RENEGADE ROW,SCALE_DOWN,5fbbaaff0dd22200086aee0f,ARMS ONLY RENEGADE ROWS
5fe1cefd053901000829e2a8,DUMBBELL SINGLE ARM RENEGADE ROW,SCALE_UP,5fa2b2a85ed0de000845aa66,BARBELL BENT OVER ROWS
5fe1cf143e59ac0008e96ebd,MACHINE LEG CURLS,SCALE_DOWN,5fa2b2ca5ed0de000845aab9,GLUTE BRIDGES
5fe1cf143e59ac0008e96ebd,MACHINE LEG CURLS,SCALE_UP,5fa96e46fbc7f90008490108,
5fe1cf18053901000829e2ae,PIKE PUSH UPS,SAME_LEVEL,5fa2b2ea5ed0de000845ab0a,PUSH UPS WITH SHOULDER TAPS
5fe1cf18053901000829e2ae,PIKE PUSH UPS,SCALE_DOWN,5fa2b2e75ed0de000845ab05,PUSH UPS
5fe1cf1c34944e0008c465b8,SQUAT IN AND OUT,SAME_LEVEL,5fa2b2c85ed0de000845aab6,FOOTFIRES
5fe1cf1c34944e0008c465b8,SQUAT IN AND OUT,SCALE_DOWN,5fa2b2b35ed0de000845aa82,BODYWEIGHT SQUAT
5fe1cf1c34944e0008c465b8,SQUAT IN AND OUT,SCALE_UP,5fe435768d8324000831e63f,SKATER LUNGES
5fe1cf1f5d5d0e0008ea52e2,PLANK,SAME_LEVEL,5fa2b2bf5ed0de000845aa9b,SIDE PLANK HOLD
5fe1cf1f5d5d0e0008ea52e2,PLANK,SCALE_UP,5fa2b2e45ed0de000845aaff,PRONE WALKOUTS
5fe1cf1f5d5d0e0008ea52e2,PLANK,SCALE_UP,5fa2b3095ed0de000845ab51,HIGH PLANK
5fe1cf2249bd260008b45a81,LOW PLANK LEG LIFTS,SAME_LEVEL,5fa96baffbc7f9000848febb,BIRD DOG
5fe1cf2249bd260008b45a81,LOW PLANK LEG LIFTS,SCALE_DOWN,5fe1cf1f5d5d0e0008ea52e2,PLANK
5fe1cf2249bd260008b45a81,LOW PLANK LEG LIFTS,SCALE_UP,5fc74a667fdbe600083487f5,HIGH PLANK TO SUPERMAN
5fe1cf24c1dab40008a2643e,KNEE TUCK HOLLOW HOLD,SAME_LEVEL,5fa2b2fc5ed0de000845ab39,BICYCLE CRUNCHES
5fe1cf24c1dab40008a2643e,KNEE TUCK HOLLOW HOLD,SCALE_UP,5fa2b30a5ed0de000845ab53,HOLLOW HOLD
5fe430a88d8324000831e63e,PULSE SUMO SQUAT,SAME_LEVEL,5fa96b80fbc7f9000848fe86,PULSE SQUAT
5fe430a88d8324000831e63e,PULSE SUMO SQUAT,SCALE_DOWN,5fa2b2b35ed0de000845aa82,BODYWEIGHT SQUAT
5fe435768d8324000831e63f,SKATER LUNGES,SCALE_DOWN,5fa2b2b25ed0de000845aa80,BODYWEIGHT LATERAL LUNGE
5fe435788e933e00085860ef,DUMBBELLS DOUBLE ARM CHEST FLYS,SCALE_DOWN,5fa2b2df5ed0de000845aaee,MACHINE CHEST FLYES
60261ecdd9b6b7000876c28e,TREADMILL,SAME_LEVEL,60261f939446930008259579,
602621587d678600085608e2,CROSS TRAINER,SAME_LEVEL,60261ecdd9b6b7000876c28e,TREADMILL
602621587d678600085608e2,CROSS TRAINER,SAME_LEVEL,60261f939446930008259579,
604b53bb148bfd0008fccdee,MACHINE LEG EXTENSION,SCALE_UP,5fbbaabf0dd22200086aecf3,DUMBBELL GOBLET SQUAT
